CoinDesk,coindesk,"Another day, another crypto lawsuit.  @KeyFi_app has accused @CelsiusNetwork of crypto market manipulation and failure to protect customer deposits. KeyFi's CEO and co-founder took to Twitter to share his side of the story via @0x_b1.  More:  https://t.co/iSweeCpEYZ  https://t.co/RHhq6Z3Kvu",https://twitter.com/CoinDesk/status/1545419600426303488,2022-07-08 14:48:39 UTC
CoinDesk,coindesk,"SCOOP: Cryptocurrency exchange @blockchain stands to lose $270 million from lending to Three Arrows Capital, CEO @OneMorePeter told shareholders in a letter reviewed by CoinDesk.  @IanAllison123 reports   https://t.co/RxsCVH90xA",https://twitter.com/CoinDesk/status/1545413035627528193,2022-07-08 14:22:34 UTC
CoinDesk,coindesk,"Job growth in the U.S. remained strong with employers adding 372,000 jobs in June, giving green light for the Federal Reserve to go ahead with another 75-basis-point rate hike in July. @HeleneBraunn reports.   https://t.co/yznE4FXWqP",https://twitter.com/CoinDesk/status/1545412901296562179,2022-07-08 14:22:02 UTC
CoinDesk,coindesk,"📺 LIVE: Can decentralized organizations help lower the cost of medications and accelerate medical research?  ""Money Reimagined"" host @mikejcasey talks to Genetic Networks Founder Gennaro D'Urso about his efforts to change the inefficiencies of big pharma:  https://t.co/a9yFv33AAN",https://twitter.com/CoinDesk/status/1545407476215988224,2022-07-08 14:00:29 UTC
CoinDesk,coindesk,"The most modest of rallies has #bitcoin above $21K and #ether above $1,200. The rally may be short-lived though as strong June jobs numbers mean a green light for further major Fed tightening.  @LedesmaLyllah reports in this morning's First Mover Americas.  https://t.co/qd3T4dATSS",https://twitter.com/CoinDesk/status/1545405130538983430,2022-07-08 13:51:10 UTC
CoinDesk,coindesk,What can we take away from the most recent bitcoin ETF application rejections? @nikhileshde unpacks the lessons from Grayscale and Bitwise in this week's State of Crypto newsletter.   https://t.co/5CxSt2FtUi,https://twitter.com/CoinDesk/status/1545399838182969346,2022-07-08 13:30:08 UTC
CoinDesk,coindesk,"📺 LIVE: The U.S. economy added 372,000 jobs in June, macro headwinds continue to stress global markets and more.  @marcmakingsense, Ruchir Sharma of Rockefeller International and @kucoincom's Ray Luo join ""First Mover"".   Watch  https://t.co/yHMYaDgYoY:  https://t.co/dxrF6oR6oi",https://twitter.com/CoinDesk/status/1545392258794475520,2022-07-08 13:00:01 UTC
CoinDesk,coindesk,".@AaveAave has proposed the creation of a decentralized algorithmic stablecoin, GHO, as it looks to enhance the features of its lending platform.  @shauryamalwa reports  https://t.co/bq1lrMdTuM",https://twitter.com/CoinDesk/status/1545382784025378819,2022-07-08 12:22:22 UTC
CoinDesk,coindesk,India’s law enforcement agency seeks details from crypto platforms about alleged forex violations.   @godbole17 reports.  https://t.co/WMhUcMgn7d,https://twitter.com/CoinDesk/status/1545379659382231040,2022-07-08 12:09:57 UTC
CoinDesk,coindesk,Major cryptocurrencies have recovered in the past 24 hours and broader equity markets strengthened even as two U.S. Federal Reserve policymakers called for higher rate increases in coming months. By @shauryamalwa  https://t.co/0DHnTxMp9R,https://twitter.com/CoinDesk/status/1545374739727884288,2022-07-08 11:50:24 UTC
CoinDesk,coindesk,"GameStop CFO Departs Amid Cut-Costing Drive, Web3 Pivot.   @JamieCrawleyCD reports.   https://t.co/rYn0z69Exj",https://twitter.com/CoinDesk/status/1545369445408948225,2022-07-08 11:29:22 UTC
CoinDesk,coindesk,.@Binance has been granted registration as a virtual asset services provider (VASP) in Spain by the country's central bank. By @JamieCrawleyCD   https://t.co/kI3MGvoWUh,https://twitter.com/CoinDesk/status/1545362960201269248,2022-07-08 11:03:35 UTC
CoinDesk,coindesk,Crypto miners are seeing their stocks rebound as bitcoin's recovery appears to steady. @egreechee reports  https://t.co/qku07K26pW,https://twitter.com/CoinDesk/status/1545358416394199043,2022-07-08 10:45:32 UTC
CoinDesk,coindesk,Former Japanese prime minister Shinzo Abe was killed today in a gunshot attack as he was giving a speech. By @shauryamalwa   https://t.co/ax2FddQKzC,https://twitter.com/CoinDesk/status/1545354702258405376,2022-07-08 10:30:46 UTC
CoinDesk,coindesk,"Ethereum Name Service (ENS) registrations spiked this week as a prominent address sold for hundreds of ether, sparking retail interest in the domains, analysts said. By @shauryamalwa  https://t.co/NoQocwjNal",https://twitter.com/CoinDesk/status/1545351269614747650,2022-07-08 10:17:08 UTC
CoinDesk,coindesk,Cybersecurity firm @WISeKey has ended the share buyback program it commenced three years ago having repurchased over 1 million shares for about $1.5 million. By @JamieCrawleyCD   https://t.co/61uzUYy7h2,https://twitter.com/CoinDesk/status/1545339468852469760,2022-07-08 09:30:15 UTC
CoinDesk,coindesk,"A contrary technical analysis indicator is about to turn bearish, signaling an end to bitcoin's decline and a bullish revival ahead, reports @godbole17   https://t.co/jk4hDDPtBa",https://twitter.com/CoinDesk/status/1545328223977967616,2022-07-08 08:45:34 UTC
CoinDesk,coindesk,"Ashley Alder, the head of Hong Kong's securities regulator, has been named to chair the U.K.'s @TheFCA in 2023 By @thesamreynolds   https://t.co/DFKJSapZxl",https://twitter.com/CoinDesk/status/1545314925576392705,2022-07-08 07:52:43 UTC
CoinDesk,coindesk,"If you have a MetaMask wallet, you aren't limited to just using the Ethereum blockhain.  Here's a guide on how to connect to many others:   https://t.co/UXF3HnkCyi",https://twitter.com/CoinDesk/status/1545298762951786497,2022-07-08 06:48:30 UTC
CoinDesk,coindesk,"“If we start excluding people from ownership of all assets, we create our own type of warped incentives.”  @NLW explores the ethics of crypto financial conflicts of interest.   https://t.co/aXnXIje3aA",https://twitter.com/CoinDesk/status/1545262131184033792,2022-07-08 04:22:56 UTC
